,naf,text
342,01,"p, 01.24.27p, 01.24.28p, 01.24.29p, 01.25.11p, 01.25.12p,"
343,01,"p, 01.25.19p, 01.25.20p, 01.25.31p, 01.25.32p, 01.25.33p,"
344,01,"p, 01.25.35p, 01.25.39p, 01.25.90p, 01.26.11p, 01.26.12p,"
345,01,"p, 01.26.90p, 01.27.11p, 01.27.12p, 01.27.13p, 01.27.14p,"
346,01,"p, 01.28.12p, 01.28.13p, 01.28.14p, 01.28.15p, 01.28.16p,"
347,01,"p, 01.28.18p, 01.28.19p, 01.28.20p, 01.28.30p, 01.29.10p,"
348,01,"p, 01.29.30p, 01.30.10p, 01.41.10p, 01.41.20p, 01.42.11p,"
349,01,"p, 01.42.20p, 01.43.11p, 01.43.12p, 01.44.10p, 01.45.11p,"
350,01,"p, 01.45.21p, 01.45.22p, 01.45.30p, 01.46.10p, 01.47.11p,"
351,01,"p, 01.47.13p, 01.47.14p, 01.47.21p, 01.47.22p, 01.47.23p,"
352,01,"p, 01.49.11p, 01.49.12p, 01.49.13p, 01.49.19p, 01.49.21p,"
353,01,"p, 01.49.23p, 01.49.24p, 01.49.25p, 01.49.26p, 01.49.27p,"
354,01,"p, 01.49.31p, 01.49.32p, 01.49.39p  "
355,01,"ACTIVITÉS DE SOUTIEN À L'AGRICULTURE ET TRAITEMENT PRIMAIRE DES RÉCOLTES Ce groupe comprend les activités annexes à la production agricole. Ces activités comprennent généralement une ou plusieurs opérations élémentaires du processus de production agricole réalisées pour le compte de tiers. En vue de la première commercialisation des produits agricoles, le traitement primaire des récoltes est également inclus. "
356,01,Activités de soutien aux cultures
357,01,"Z   Activités de soutien aux cultures Cette sous-classe comprend : les activités agricoles suivantes exécutées pour le compte de tiers : • préparation des terres • opération de récolte • semis et plantations • traitement des récoltes • pulvérisation des récoltes, y compris par des véhicules aériens  "
358,01,SERVICES ANNEXES À L'AGRICULTURE ET À L'ÉLEVAGE (À L'EXCLUSION DES SERVICES VÉTÉRINAIRES)    
359,01,Services de soutien aux cultures
360,01,Services de soutien aux cultures
361,01,"Services de soutien aux cultures CC : -   préparation des terres plantation, culture et fertilisation des sols protection et traitement des cultures, y compris par pulvérisation aérienne lutte contre les animaux nuisibles taille des arbres fruitiers et des vignes transplantation et tri des récoltes   • taille des arbres fruitiers et des vignes • lutte contre les animaux nuisibles (y compris les lapins) en relation avec l'agriculture le maintien des terres agricoles en bon état sur les plans agricole et environnemental l'exploitation de systèmes d'irrigation pour l'agriculture  Cette sous-classe comprend aussi : la mise à disposition de machines agricoles avec conducteur et personnel "
362,01,Activités de soutien à la production animale
363,01,"Z   Activités de soutien à la production animale Cette sous-classe comprend : les activités agricoles suivantes exécutées pour le compte de tiers : • activités visant à promouvoir le repeuplement, la croissance et le rendement d'animaux • services de gardiennage et de conduite de troupeaux, de paissance, de castration de volailles, de nettoyage de poulaillers, etc. • insémination artificielle • services de haras • tonte d'ovins • hébergement et entretien d'animaux de ferme  Cette sous-classe comprend aussi : les activités des maréchaux-ferrants "
364,01,Traitement primaire des récoltes
365,01,"Z   Traitement primaire des récoltes Cette sous-classe comprend : la préparation des récoltes en vue de leur commercialisation primaire : nettoyage, taille, triage, désinfection l'égrenage du coton la préparation des feuilles de tabac, par exemple séchage la préparation des fèves de cacao, par exemple écabossage le paraffinage de fruit le séchage au soleil de fruits et de légumes "
366,01,Services de soutien à la production animale
367,01,Services de soutien à la production animale
368,01,"Services de soutien à la production animale CC : - services visant à promouvoir le repeuplement, la croissance et le rendement d'animaux services de gardiennage et de conduite de troupeaux, de paissance, de castration de volailles, de calibrage des œufs, etc. insémination artificielle services de haras tonte d'ovins hébergement et entretien d'animaux de ferme nettoyage de locaux agricoles (poulaillers, porcheries, etc.) CA : - services des maréchaux-ferrants"
369,01,Traitement primaire des récoltes
370,01,Traitement primaire des récoltes
371,01,"Traitement primaire des récoltes CC : - préparation des récoltes en vue de leur commercialisation primaire : nettoyage, taille, triage, désinfection, séchage, décorticage, etc. égrenage du coton préparation des feuilles de tabac, par exemple séchage préparation des fèves de cacao, par exemple écabossage paraffinage de fruits"
372,01,", 01.2 ou 01.3) préparation d'aliments périssables à base de fruits et de légumes tels que salades composées, salades emballées, légumes pelés, coupés, conditionnés (10.39.14) écôtage et resséchage des feuilles de tabac (12.00.1) services marchands des intermédiaires du commerce et des associations coopératives (46) commerce de gros de produits agricoles bruts (46.2)     le commerce de gros de produits agricoles bruts (cf. 46.2) "
373,01,Traitement des semences
374,01,"Z   Traitement des semences Cette sous-classe comprend l'ensemble des activités de traitement primaire des récoltes visant à améliorer la qualité des semences en les débarrassant des impuretés, des éléments de trop petite taille, des éléments endommagés par les traitements mécaniques ou par les insectes et des semences immatures ou encore en enlevant la moisissure afin de garantir des bonnes conditions d'entreposage. Cette activité comprend le séchage, le nettoyage, le triage et le traitement des semences jusqu'à leur commercialisation. Elle s'applique aussi aux céréales génétiquement modifiées. "
375,01,"CHASSE, PIÉGEAGE ET SERVICES ANNEXES"
376,01,"Chasse, piégeage et services annexes"
377,01,"Z   Chasse, piégeage et services annexes Cette sous-classe comprend : la chasse et le piégeage à des fins commerciales le prélèvement d'animaux, vivants ou morts, pour l'alimentation, leur fourrure, leur peau ou pour les destiner à la recherche, à des parcs zoologiques ou les utiliser comme animaux de compagnie la production de pelleteries, de peaux de reptiles ou d'oiseaux provenant d'activités de chasse ou de piégeage l'entretien des réserves et le repeuplement en gibier  Cette sous-classe comprend aussi : la capture sur le rivage de mammifères marins tels que les morses et les phoques "
378,01,Traitement des semences
379,01,Traitement des semences
380,01,"Traitement des semences CC : - services visant à améliorer la qualité des semences : • élimination des impuretés, des éléments de trop petite taille, des éléments endommagés par les traitements mécaniques ou par les insectes et des semences immatures • élimination de la moisissure afin de garantir des bonnes conditions d'entreposage • séchage, nettoyage, triage et traitement des semences jusqu'à leur commercialisation"
381,01,"CHASSE, PIÉGEAGE ET SERVICES ANNEXES"
382,01,"Chasse, piégeage et services annexes"
383,01,"Chasse, piégeage et services annexes"
384,01,"Chasse, piégeage et services annexes CC : - chasse et piégeage à des fins commerciales prélèvement d'animaux, vivants ou morts, pour l'alimentation, leur fourrure, leur peau ou pour les destiner à la recherche, à des parcs zoologiques ou les utiliser comme animaux de compagnie production de pelleteries, de peaux de reptiles ou d'oiseaux provenant d'activités de chasse ou de piégeage entretien des réserves et repeuplement en gibier CA : - capture sur le rivage de mammifères marins tels que les morses et les phoques"
385,02,"SYLVICULTURE ET EXPLOITATION FORESTIÈRE Cette division comprend la production de bois brut, ainsi que l'extraction et la cueillette de produits forestiers autres que du bois et poussant à l'état sauvage. Au delà de la production de grumes (abattage et débardage), l'exploitation forestière conduit à des produits peu transformés comme le bois de chauffage, le charbon de bois ou le bois utilisé sous une forme brute (bois de mine, bois de trituration, etc.). Ces activités peuvent être effectuées dans des forêts naturelles ou dans des plantations. "
386,02,SYLVICULTURE ET AUTRES ACTIVITÉS FORESTIÈRES
387,02,Sylviculture et autres activités forestières
388,02,"Z       Sylviculture et autres activités forestières Cette sous-classe comprend : la production de bois sur pied : boisement, reboisement, transplantation, éclaircie et conservation des forêts et des zones boisées la culture de taillis, de bois de trituration et de bois de chauffage l'exploitation de pépinières forestières "
389,02,EXPLOITATION FORESTIÈRE
390,02,Exploitation forestière
391,02,"Z       Exploitation forestière Cette sous-classe comprend : la production de bois brut pour les industries forestières de transformation la production de bois utilisé sous une forme brute, comme le bois de mine, les pieux de clôtures et les poteaux électriques la production de bois à des fins énergétiques la production de résidus de l'exploitation forestière à des fins énergétiques la fabrication de charbon de bois en forêt, en utilisant des méthodes traditionnelles "
392,02,RÉCOLTE DE PRODUITS FORESTIERS NON LIGNEUX POUSSANT À L'ÉTAT SAUVAGE   PRODUITS SYLVICOLES ET SERVICES ANNEXES    
393,02,ARBRES FORESTIERS ET SERVICES DES PÉPINIÈRES
394,02,Arbres forestiers et services des pépinières
395,02,Plants d'arbres forestiers ; semences d'arbres forestiers
396,02,Plants d'arbres forestiers CC : - plants d'arbres forestiers 
397,02,Semences d'arbres forestiers CC : - semences d'arbres forestiers 
398,02,Services des pépinières forestières
399,02,Services des pépinières forestières CC : - services des pépinières forestières
400,02,Arbres forestiers
401,02,"Arbres forestiers CC : -   sapins, pins et autres conifères sur pied chênes, hêtres, peupliers et autres feuillus non tropicaux sur pied okoumé, acajou et autres essences tropicales sur pied"
402,02,BOIS BRUT
403,02,Bois brut CA : - charbon de bois produit en en forêt 
404,02,"Grumes de conifères CC : - grumes de sapins, pins et autres conifères CA : - bois de trituration, poteaux, bois de mine "
405,02,"Grumes de feuillus, à l'exclusion des bois tropicaux CC : - grumes de feuillus : chêne, hêtre, peuplier, châtaignier, noyer, bouleau, etc. CA : - bois de trituration, poteaux, bois de mine "
406,02,"Grumes de bois tropicaux CC : - grumes de bois tropicaux : okoumé, acajou, palissandre, ébène, bois « rouge », etc. CA : - bois de trituration, poteaux, bois de mine "
407,02,"Bois de chauffage, de conifères CC : - rondins, bûches, ramilles, fagots CA : - charbon de bois produit en en forêt, selon les méthodes traditionnelles "
408,02,"Bois de chauffage, autres que de conifères CC : - rondins, bûches, ramilles, fagots CA : - charbon de bois produit en en forêt, selon les méthodes traditionnelles  "
409,02,AUTRES PRODUITS FORESTIERS   
410,02,Récolte de produits forestiers non ligneux poussant à l'état sauvage
411,02,Z   Récolte de produits forestiers non ligneux poussant à l'état sauvage Cette sous-classe comprend : la récolte de produits poussant à l'état sauvage : • champignons et truffes • baies • fruits à coque • balata et autres gommes caoutchouteuses • liège • laque et résines • sucs et extraits végétaux • crin végétal • crin marin • glands et marrons d'Inde • mousses et lichens 
412,02,SERVICES DE SOUTIEN À L'EXPLOITATION FORESTIÈRE
413,02,Services de soutien à l'exploitation forestière
414,02,"Z   Services de soutien à l'exploitation forestière Cette sous-classe comprend la réalisation d'une partie de l'exploitation forestière pour compte de tiers.  Cette sous-classe comprend : les services annexes à la sylviculture : • entretien des forêts • inventaire des forêts • conseil en gestion et administration de la forêt • évaluation du bois • protection et lutte contre les feux de forêt • lutte contre les parasites forestiers les services annexes à l'exploitation forestière : • coupe, transport de grumes dans les forêts • gestion d'un patrimoine forestier avec exploitation pour compte de tiers "
415,02,Autres produits forestiers
416,02,Gommes naturelles
417,02,"Balata, gutta-percha, gommes chiclé et de guayule et gommes naturelles similaires CC : - balata, gutta-percha, gommes chicle et de guayule"
418,02,"Gomme laque, baumes et autres gommes et résines naturelles CC : - résines de conifères, gemme, gomme arabique, gomme laque, baumes naturels, etc. ; résine de cannabis "
419,02,"Liège naturel, brut ou simplement préparé"
420,02,"Liège naturel, brut ou simplement préparé CC : - liège naturel brut "
421,02,"Parties de plantes, herbes, mousses et lichens utilisables à des fins ornementales"
422,02,"Parties de plantes, herbes, mousses et lichens utilisables à des fins ornementales CC : - mousses, racines, feuillages décoratifs, etc. "
423,02,Produits forestiers comestibles
424,02,"Produits forestiers comestibles CC : - champignons et truffes, baies, fruits à coque, sucs et extraits végétaux, glands et marrons d'Inde, poussant à l'état sauvage  "
425,02,SERVICES DE SOUTIEN À L'EXPLOITATION FORESTIÈRE
426,02,Services de soutien à l'exploitation forestière
427,02,Services de soutien à l'exploitation forestière
428,02,"Services de soutien à l'exploitation forestière CC : - services annexes à la sylviculture : • entretien des forêts • inventaire des forêts • conseil en gestion et administration de la forêt • évaluation du bois • protection et lutte contre les feux de forêt • lutte contre les parasites forestiers services annexes à l'exploitation forestière : • coupe, transport de grumes dans les forêts • fourniture de matériel d'exploitation forestière avec opérateur • gestion d'un patrimoine forestier avec exploitation pour compte de tiers"
429,03,"PÊCHE ET AQUACULTURE Cette division comprend la pêche de capture et l'aquaculture et couvre l'exploitation des ressources halieutiques en milieu marin ou en eau douce, en vue de la capture ou de l'élevage de poissons, crustacés, coquillages et autres produits marins (plantes aquatiques, perles, éponges, etc.). Elle comprend également des activités qui sont normalement intégrées au processus de production pour compte propre, par exemple le greffage des huîtres perlières. Les services annexes à la pêche ou à l'aquaculture en milieu marin ou en eau douce sont inclus dans les activités de pêche ou d'aquaculture concernées. "
